transaction_id,timestamp,source_account,destination_account,amount,channel,transaction_type,is_suspicious,pattern_id,pattern_type
TXN003347,2026-06-21 04:30:18,ACC00084,ACC00357,2141.15,RTGS,transfer,0,,normal
TXN003348,2026-06-21 04:36:56,ACC00143,ACC00481,5985.35,UPI,transfer,0,,normal
TXN003349,2026-06-21 04:38:20,ACC00059,ACC00201,6720.57,NEFT,transfer,1,DORM007,dormant_reactivation
TXN003350,2026-06-21 04:46:18,ACC00142,ACC00540,1214.04,NEFT,transfer,0,,normal
TXN003351,2026-06-21 04:49:49,ACC00451,ACC00343,1605.65,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003352,2026-06-21 05:01:54,ACC00589,ACC00130,16862.63,IMPS,transfer,0,,normal
TXN003353,2026-06-21 05:11:42,ACC00173,ACC00588,1143.16,RTGS,transfer,0,,normal
TXN003354,2026-06-21 05:29:00,ACC00086,ACC00177,1215.18,IMPS,transfer,0,,normal
TXN003355,2026-06-21 05:31:46,ACC00203,ACC00529,7093.73,UPI,transfer,0,,normal
TXN003356,2026-06-21 05:40:37,ACC00666,ACC00248,14403.52,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003357,2026-06-21 05:47:41,ACC00045,ACC00543,524.71,RTGS,transfer,0,,normal
TXN003358,2026-06-21 05:58:33,ACC00053,ACC00592,4962.42,RTGS,transfer,0,,normal
TXN003359,2026-06-21 06:01:47,ACC00493,ACC00636,2566.99,UPI,transfer,0,,normal
TXN003360,2026-06-21 06:07:24,ACC00145,ACC00305,4157.08,NEFT,transfer,0,,normal
TXN003361,2026-06-21 06:09:14,ACC00505,ACC00405,2494.83,UPI,transfer,0,,normal
TXN003362,2026-06-21 06:10:49,ACC00426,ACC00112,1074.52,IMPS,transfer,0,,normal
TXN003363,2026-06-21 06:12:24,ACC00390,ACC00100,7553.14,RTGS,transfer,0,,normal
TXN003364,2026-06-21 06:13:07,ACC00425,ACC00371,4007.19,NEFT,transfer,0,,normal
TXN003365,2026-06-21 06:22:20,ACC00196,ACC00020,14998.68,RTGS,transfer,0,,normal
TXN003366,2026-06-21 06:24:24,ACC00454,ACC00088,31231.14,UPI,transfer,0,,normal
TXN003367,2026-06-21 06:32:49,ACC00422,ACC00262,2912.72,RTGS,transfer,0,,normal
TXN003368,2026-06-21 06:40:25,ACC00283,ACC00471,2398.34,UPI,transfer,0,,normal
TXN003369,2026-06-21 06:44:33,ACC00669,ACC00475,1367.89,RTGS,transfer,0,,normal
TXN003370,2026-06-21 06:54:32,ACC00547,ACC00615,7759.41,NEFT,transfer,0,,normal
TXN003371,2026-06-21 07:12:07,ACC00090,ACC00491,5804.55,IMPS,transfer,0,,normal
TXN003372,2026-06-21 07:14:14,ACC00173,ACC00589,6586.44,UPI,transfer,0,,normal
TXN003373,2026-06-21 07:21:06,ACC00545,ACC00408,7924.09,NEFT,transfer,0,,normal
TXN003374,2026-06-21 07:34:18,ACC00251,ACC00402,3952.14,UPI,transfer,0,,normal
TXN003375,2026-06-21 07:52:06,ACC00631,ACC00592,4859.58,NEFT,transfer,0,,normal
TXN003376,2026-06-21 07:57:54,ACC00496,ACC00477,13466.15,NEFT,transfer,0,,normal
TXN003377,2026-06-21 08:07:58,ACC00641,ACC00672,10188.61,IMPS,transfer,0,,normal
TXN003378,2026-06-21 08:15:54,ACC00620,ACC00338,2513.32,IMPS,transfer,0,,normal
TXN003379,2026-06-21 08:33:49,ACC00395,ACC00138,2455.38,UPI,transfer,0,,normal
TXN003380,2026-06-21 08:52:07,ACC00383,ACC00024,6234.07,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003381,2026-06-21 08:52:56,ACC00393,ACC00242,2028.82,NEFT,transfer,0,,normal
TXN003382,2026-06-21 09:00:15,ACC00048,ACC00447,2180.42,RTGS,transfer,0,,normal
TXN003383,2026-06-21 09:09:55,ACC00214,ACC00606,8626.1,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003384,2026-06-21 09:11:55,ACC00239,ACC00316,13473.18,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003385,2026-06-21 09:38:55,ACC00489,ACC00049,6270.72,UPI,transfer,0,,normal
TXN003386,2026-06-21 09:57:38,ACC00201,ACC00378,11482.73,IMPS,transfer,1,DORM007,dormant_reactivation
TXN003387,2026-06-21 09:59:46,ACC00479,ACC00622,1178.32,RTGS,transfer,0,,normal
TXN003388,2026-06-21 10:02:05,ACC00322,ACC00059,8719.22,IMPS,transfer,0,,normal
TXN003389,2026-06-21 10:12:34,ACC00515,ACC00510,5494.44,IMPS,transfer,0,,normal
TXN003390,2026-06-21 10:25:28,ACC00323,ACC00040,3180.82,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003391,2026-06-21 10:45:40,ACC00201,ACC00083,13083.42,RTGS,transfer,1,DORM007,dormant_reactivation
TXN003392,2026-06-21 10:47:34,ACC00146,ACC00298,3287.45,NEFT,transfer,0,,normal
TXN003393,2026-06-21 11:02:16,ACC00201,ACC00476,10348.68,IMPS,transfer,1,DORM007,dormant_reactivation
TXN003394,2026-06-21 11:21:00,ACC00114,ACC00190,6324.04,RTGS,transfer,0,,normal
TXN003395,2026-06-21 11:35:18,ACC00477,ACC00152,480.83,IMPS,transfer,0,,normal
TXN003396,2026-06-21 11:39:43,ACC00069,ACC00260,1026.34,NEFT,transfer,0,,normal
TXN003397,2026-06-21 11:42:55,ACC00055,ACC00093,5179.83,UPI,transfer,0,,normal
TXN003398,2026-06-21 11:45:37,ACC00475,ACC00476,2843.18,RTGS,transfer,0,,normal
TXN003399,2026-06-21 11:57:19,ACC00686,ACC00076,2079.65,RTGS,transfer,0,,normal
TXN003400,2026-06-21 12:08:15,ACC00390,ACC00051,1915.58,IMPS,transfer,0,,normal
TXN003401,2026-06-21 12:14:39,ACC00381,ACC00025,3692.7,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003402,2026-06-21 12:23:44,ACC00283,ACC00593,11269.04,NEFT,transfer,0,,normal
TXN003403,2026-06-21 12:35:30,ACC00390,ACC00201,19533.09,IMPS,transfer,1,DORM007,dormant_reactivation
TXN003404,2026-06-21 12:54:04,ACC00664,ACC00197,955530.45,IMPS,transfer,1,LAYER010,cyclic_layering
TXN003405,2026-06-21 13:00:43,ACC00386,ACC00172,4797.29,IMPS,transfer,0,,normal
TXN003406,2026-06-21 13:34:52,ACC00103,ACC00649,4624.18,UPI,transfer,0,,normal
TXN003407,2026-06-21 13:38:49,ACC00201,ACC00128,16150.28,NEFT,transfer,1,DORM007,dormant_reactivation
TXN003408,2026-06-21 13:39:39,ACC00448,ACC00574,1187.86,NEFT,transfer,0,,normal
TXN003409,2026-06-21 13:46:22,ACC00086,ACC00201,12732.51,IMPS,transfer,1,DORM007,dormant_reactivation
TXN003410,2026-06-21 13:46:35,ACC00196,ACC00350,10808.73,NEFT,transfer,0,,normal
TXN003411,2026-06-21 13:59:10,ACC00186,ACC00475,8512.05,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003412,2026-06-21 14:04:36,ACC00305,ACC00034,3436.58,UPI,transfer,0,,normal
TXN003413,2026-06-21 14:07:58,ACC00415,ACC00443,3825.72,UPI,transfer,0,,normal
TXN003414,2026-06-21 14:28:10,ACC00017,ACC00094,4575.01,IMPS,transfer,0,,normal
TXN003415,2026-06-21 14:35:06,ACC00335,ACC00326,4918.5,IMPS,transfer,0,,normal
TXN003416,2026-06-21 14:40:50,ACC00315,ACC00464,5184.2,UPI,transfer,0,,normal
TXN003417,2026-06-21 14:43:40,ACC00526,ACC00426,3539.37,RTGS,transfer,0,,normal
TXN003418,2026-06-21 14:50:52,ACC00558,ACC00412,16417.41,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003419,2026-06-21 14:54:51,ACC00082,ACC00058,1198.64,IMPS,transfer,0,,normal
TXN003420,2026-06-21 15:03:39,ACC00252,ACC00232,2612.22,IMPS,transfer,0,,normal
TXN003421,2026-06-21 15:14:10,ACC00314,ACC00270,4314.03,UPI,transfer,0,,normal
TXN003422,2026-06-21 15:16:42,ACC00281,ACC00499,1509.22,NEFT,transfer,0,,normal
TXN003423,2026-06-21 15:19:52,ACC00032,ACC00658,724.49,NEFT,transfer,0,,normal
TXN003424,2026-06-21 15:22:57,ACC00302,ACC00016,11331.79,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003425,2026-06-21 15:52:39,ACC00588,ACC00623,12037.5,RTGS,transfer,0,,normal
TXN003426,2026-06-21 16:06:14,ACC00405,ACC00003,11564.49,UPI,transfer,0,,normal
TXN003427,2026-06-21 16:15:33,ACC00173,ACC00308,2465.01,IMPS,transfer,0,,normal
TXN003428,2026-06-21 16:23:03,ACC00345,ACC00159,16278.29,RTGS,transfer,0,,normal
TXN003429,2026-06-21 16:23:04,ACC00538,ACC00262,5552.93,RTGS,transfer,0,,normal
TXN003430,2026-06-21 16:28:56,ACC00265,ACC00170,1144.5,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003431,2026-06-21 16:35:45,ACC00049,ACC00396,5868.37,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003432,2026-06-21 16:39:37,ACC00280,ACC00673,2016.22,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003433,2026-06-21 16:48:02,ACC00484,ACC00250,6286.54,IMPS,transfer,0,,normal
TXN003434,2026-06-21 16:49:36,ACC00413,ACC00134,1504.04,UPI,transfer,0,,normal
TXN003435,2026-06-21 16:53:53,ACC00698,ACC00326,299.94,NEFT,transfer,0,,normal
TXN003436,2026-06-21 16:55:20,ACC00418,ACC00398,4700.27,NEFT,transfer,0,,normal
TXN003437,2026-06-21 17:19:23,ACC00385,ACC00027,3928.71,IMPS,transfer,0,,normal
TXN003438,2026-06-21 17:37:24,ACC00345,ACC00437,15782.83,NEFT,transfer,0,,normal
TXN003439,2026-06-21 17:49:52,ACC00249,ACC00198,1719.45,IMPS,transfer,0,,normal
TXN003440,2026-06-21 17:52:53,ACC00639,ACC00150,6808.06,IMPS,transfer,0,,normal
TXN003441,2026-06-21 17:55:11,ACC00030,ACC00251,3029.28,IMPS,transfer,0,,normal
TXN003442,2026-06-21 18:03:53,ACC00192,ACC00442,2759.96,RTGS,transfer,0,,normal
TXN003443,2026-06-21 18:45:37,ACC00564,ACC00038,2960.7,NEFT,transfer,0,,normal
TXN003444,2026-06-21 19:06:20,ACC00596,ACC00630,3379.8,NEFT,transfer,0,,normal
TXN003445,2026-06-21 19:18:02,ACC00443,ACC00446,2843.58,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003446,2026-06-21 19:22:41,ACC00084,ACC00539,4286.75,UPI,transfer,0,,normal
TXN003447,2026-06-21 19:26:36,ACC00083,ACC00687,1026.01,RTGS,transfer,0,,normal
TXN003448,2026-06-21 19:26:49,ACC00693,ACC00364,2698.0,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003449,2026-06-21 19:28:20,ACC00309,ACC00150,5366.38,NEFT,transfer,0,,normal
TXN003450,2026-06-21 19:46:16,ACC00661,ACC00478,6762.44,IMPS,transfer,0,,normal
TXN003451,2026-06-21 19:50:12,ACC00329,ACC00513,2907.64,IMPS,transfer,0,,normal
TXN003452,2026-06-21 19:57:08,ACC00023,ACC00574,1699.7,NEFT,transfer,0,,normal
TXN003453,2026-06-21 19:57:37,ACC00302,ACC00310,5321.68,UPI,transfer,0,,normal
TXN003454,2026-06-21 19:59:05,ACC00410,ACC00199,3681.05,NEFT,transfer,0,,normal
TXN003455,2026-06-21 20:00:20,ACC00064,ACC00062,4589.51,RTGS,transfer,0,,normal
TXN003456,2026-06-21 20:11:27,ACC00011,ACC00304,2425.58,RTGS,transfer,0,,normal
TXN003457,2026-06-21 20:14:07,ACC00674,ACC00556,4262.84,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003458,2026-06-21 20:15:11,ACC00656,ACC00068,10293.05,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003459,2026-06-21 20:27:03,ACC00334,ACC00202,7154.67,RTGS,transfer,0,,normal
TXN003460,2026-06-21 20:34:22,ACC00507,ACC00042,1772.34,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003461,2026-06-21 20:34:48,ACC00142,ACC00598,1854.89,IMPS,transfer,0,,normal
TXN003462,2026-06-21 20:43:47,ACC00238,ACC00680,9905.95,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003463,2026-06-21 20:47:29,ACC00658,ACC00536,2602.06,IMPS,transfer,0,,normal
TXN003464,2026-06-21 20:53:06,ACC00671,ACC00688,2503.96,UPI,transfer,0,,normal
TXN003465,2026-06-21 20:56:45,ACC00097,ACC00039,736.26,NEFT,transfer,0,,normal
TXN003466,2026-06-21 21:10:58,ACC00231,ACC00117,5621.87,IMPS,transfer,0,,normal
TXN003467,2026-06-21 21:12:07,ACC00221,ACC00678,4165.16,NEFT,transfer,0,,normal
TXN003468,2026-06-21 21:45:55,ACC00615,ACC00191,1927.47,IMPS,transfer,0,,normal
TXN003469,2026-06-21 21:48:46,ACC00660,ACC00230,5461.32,NEFT,transfer,0,,normal
TXN003470,2026-06-21 22:04:41,ACC00340,ACC00431,6639.51,NEFT,transfer,0,,normal
TXN003471,2026-06-21 22:08:34,ACC00004,ACC00444,7871.97,UPI,transfer,0,,normal
TXN003472,2026-06-21 22:14:24,ACC00360,ACC00491,1130.83,NEFT,transfer,0,,normal
TXN003473,2026-06-21 22:14:35,ACC00293,ACC00109,1902.89,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003474,2026-06-21 22:17:42,ACC00658,ACC00076,14459.85,NEFT,transfer,0,,normal
TXN003475,2026-06-21 22:19:05,ACC00097,ACC00615,1706.77,UPI,transfer,0,,normal
TXN003476,2026-06-21 22:30:54,ACC00235,ACC00328,4387.11,UPI,transfer,0,,normal
TXN003477,2026-06-21 22:57:53,ACC00015,ACC00297,2904.43,NEFT,transfer,0,,normal
TXN003478,2026-06-21 23:10:56,ACC00489,ACC00318,8658.12,UPI,transfer,0,,normal
TXN003479,2026-06-21 23:48:53,ACC00304,ACC00271,5372.44,IMPS,transfer,0,,normal
TXN003480,2026-06-21 23:49:14,ACC00017,ACC00525,5032.7,RTGS,transfer,0,,normal
TXN003481,2026-06-21 23:57:18,ACC00212,ACC00592,2014.98,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003482,2026-06-22 00:15:30,ACC00688,ACC00613,6882.33,RTGS,transfer,0,,normal
TXN003483,2026-06-22 00:29:03,ACC00117,ACC00181,875.48,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003484,2026-06-22 01:13:24,ACC00351,ACC00063,12124.6,UPI,transfer,0,,normal
TXN003485,2026-06-22 01:19:59,ACC00090,ACC00342,1380.72,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003486,2026-06-22 01:21:26,ACC00329,ACC00113,5723.01,IMPS,transfer,0,,normal
TXN003487,2026-06-22 01:39:56,ACC00014,ACC00280,316.92,RTGS,transfer,0,,normal
TXN003488,2026-06-22 01:46:28,ACC00419,ACC00371,5478.11,NEFT,transfer,0,,normal
TXN003489,2026-06-22 02:01:36,ACC00139,ACC00398,3480.1,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003490,2026-06-22 02:22:49,ACC00301,ACC00485,5611.36,IMPS,transfer,0,,normal
TXN003491,2026-06-22 02:25:51,ACC00384,ACC00392,4774.27,RTGS,transfer,0,,normal
TXN003492,2026-06-22 02:33:32,ACC00489,ACC00270,257.54,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003493,2026-06-22 02:39:44,ACC00698,ACC00122,7465.63,RTGS,transfer,0,,normal
TXN003494,2026-06-22 02:47:04,ACC00450,ACC00632,1158.95,RTGS,transfer,0,,normal
TXN003495,2026-06-22 03:12:25,ACC00273,ACC00584,3457.64,UPI,transfer,0,,normal
TXN003496,2026-06-22 03:16:12,ACC00630,ACC00440,4168.98,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003497,2026-06-22 03:23:37,ACC00344,ACC00283,4618.57,UPI,transfer,0,,normal
TXN003498,2026-06-22 03:34:37,ACC00086,ACC00298,3352.09,RTGS,transfer,0,,normal
TXN003499,2026-06-22 03:47:38,ACC00124,ACC00661,2727.0,IMPS,transfer,0,,normal
TXN003500,2026-06-22 04:07:20,ACC00127,ACC00462,8758.51,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003501,2026-06-22 04:10:41,ACC00185,ACC00222,8529.93,UPI,transfer,0,,normal
TXN003502,2026-06-22 04:11:18,ACC00400,ACC00242,8607.1,IMPS,transfer,0,,normal
TXN003503,2026-06-22 04:31:08,ACC00165,ACC00124,5983.54,NEFT,transfer,0,,normal
TXN003504,2026-06-22 04:42:20,ACC00455,ACC00398,6588.95,RTGS,transfer,0,,normal
TXN003505,2026-06-22 04:47:15,ACC00182,ACC00371,3714.93,RTGS,transfer,0,,normal
TXN003506,2026-06-22 04:57:58,ACC00088,ACC00222,6967.57,RTGS,transfer,0,,normal
TXN003507,2026-06-22 05:01:38,ACC00555,ACC00376,13907.75,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003508,2026-06-22 05:12:05,ACC00555,ACC00538,633.81,NEFT,transfer,0,,normal
TXN003509,2026-06-22 05:37:57,ACC00063,ACC00513,12233.27,NEFT,transfer,0,,normal
TXN003510,2026-06-22 05:45:43,ACC00426,ACC00496,21297.15,IMPS,transfer,0,,normal
TXN003511,2026-06-22 06:05:23,ACC00138,ACC00517,2817.52,UPI,transfer,0,,normal
TXN003512,2026-06-22 06:16:35,ACC00487,ACC00481,5035.17,UPI,transfer,0,,normal
TXN003513,2026-06-22 06:19:13,ACC00229,ACC00509,6087.71,RTGS,transfer,0,,normal
TXN003514,2026-06-22 06:24:13,ACC00403,ACC00669,2486.15,UPI,transfer,0,,normal
TXN003515,2026-06-22 06:25:01,ACC00472,ACC00499,5679.28,IMPS,transfer,0,,normal
TXN003516,2026-06-22 06:42:31,ACC00154,ACC00187,10468.21,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003517,2026-06-22 06:57:33,ACC00564,ACC00523,26599.43,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003518,2026-06-22 07:20:12,ACC00582,ACC00502,4459.23,RTGS,transfer,0,,normal
TXN003519,2026-06-22 07:23:02,ACC00367,ACC00691,2219.19,UPI,transfer,0,,normal
TXN003520,2026-06-22 07:43:24,ACC00209,ACC00239,588.43,UPI,transfer,0,,normal
TXN003521,2026-06-22 07:50:45,ACC00043,ACC00066,1584.59,RTGS,transfer,0,,normal
TXN003522,2026-06-22 08:01:43,ACC00561,ACC00071,1845.71,NEFT,transfer,0,,normal
TXN003523,2026-06-22 08:06:59,ACC00001,ACC00308,3590.6,IMPS,transfer,0,,normal
TXN003524,2026-06-22 08:22:42,ACC00487,ACC00144,1735.1,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003525,2026-06-22 08:54:42,ACC00264,ACC00214,2395.7,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003526,2026-06-22 09:18:44,ACC00048,ACC00397,1527.96,RTGS,transfer,0,,normal
TXN003527,2026-06-22 09:22:28,ACC00636,ACC00414,10987.86,RTGS,transfer,0,,normal
TXN003528,2026-06-22 09:25:02,ACC00124,ACC00531,7717.73,UPI,transfer,0,,normal
TXN003529,2026-06-22 10:07:37,ACC00298,ACC00138,6469.11,RTGS,transfer,0,,normal
TXN003530,2026-06-22 10:31:07,ACC00112,ACC00463,2289.99,IMPS,transfer,0,,normal
TXN003531,2026-06-22 10:42:08,ACC00577,ACC00656,2764.42,RTGS,transfer,0,,normal
TXN003532,2026-06-22 10:48:14,ACC00685,ACC00087,10503.53,NEFT,transfer,0,,normal
TXN003533,2026-06-22 10:49:18,ACC00499,ACC00409,2253.45,IMPS,transfer,0,,normal
TXN003534,2026-06-22 10:50:32,ACC00624,ACC00001,11843.63,IMPS,transfer,0,,normal
TXN003535,2026-06-22 10:50:37,ACC00687,ACC00222,4396.32,RTGS,transfer,0,,normal
TXN003536,2026-06-22 10:52:53,ACC00465,ACC00414,8863.95,RTGS,transfer,0,,normal
TXN003537,2026-06-22 10:57:22,ACC00434,ACC00281,3819.04,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003538,2026-06-22 10:59:50,ACC00256,ACC00034,10906.06,IMPS,transfer,0,,normal
TXN003539,2026-06-22 11:02:48,ACC00372,ACC00572,3992.75,UPI,transfer,0,,normal
TXN003540,2026-06-22 11:04:02,ACC00216,ACC00247,1562.48,UPI,transfer,0,,normal
TXN003541,2026-06-22 11:11:38,ACC00138,ACC00553,497730.38,IMPS,transfer,1,LAYER008,cyclic_layering
TXN003542,2026-06-22 11:12:13,ACC00227,ACC00618,6675.01,RTGS,transfer,0,,normal
TXN003543,2026-06-22 11:13:07,ACC00182,ACC00637,1411.92,RTGS,transfer,0,,normal
TXN003544,2026-06-22 11:25:13,ACC00428,ACC00403,4900.55,UPI,transfer,0,,normal
TXN003545,2026-06-22 11:25:53,ACC00057,ACC00641,4735.93,IMPS,transfer,0,,normal
TXN003546,2026-06-22 11:42:43,ACC00386,ACC00602,1177.77,IMPS,transfer,0,,normal
TXN003547,2026-06-22 11:45:44,ACC00114,ACC00386,1080.69,IMPS,transfer,0,,normal
TXN003548,2026-06-22 11:46:22,ACC00283,ACC00533,16852.65,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003549,2026-06-22 12:06:49,ACC00287,ACC00170,3537.45,NEFT,transfer,0,,normal
TXN003550,2026-06-22 12:10:18,ACC00530,ACC00146,2712.66,UPI,transfer,0,,normal
TXN003551,2026-06-22 12:18:54,ACC00262,ACC00223,3302.14,IMPS,transfer,0,,normal
TXN003552,2026-06-22 12:25:03,ACC00384,ACC00401,7269.09,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003553,2026-06-22 12:27:57,ACC00221,ACC00052,739.94,RTGS,transfer,0,,normal
TXN003554,2026-06-22 12:40:05,ACC00446,ACC00134,3342.14,UPI,transfer,0,,normal
TXN003555,2026-06-22 12:51:06,ACC00189,ACC00329,3745.3,NEFT,transfer,0,,normal
TXN003556,2026-06-22 12:58:32,ACC00596,ACC00226,10414.64,RTGS,transfer,0,,normal
TXN003557,2026-06-22 13:01:25,ACC00027,ACC00220,1893.03,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003558,2026-06-22 13:12:47,ACC00137,ACC00438,741.55,NEFT,transfer,0,,normal
TXN003559,2026-06-22 13:18:08,ACC00024,ACC00306,1474.91,RTGS,transfer,0,,normal
TXN003560,2026-06-22 13:31:11,ACC00588,ACC00292,1175.14,IMPS,transfer,0,,normal
TXN003561,2026-06-22 13:40:52,ACC00170,ACC00349,2568.64,NEFT,transfer,0,,normal
TXN003562,2026-06-22 13:49:24,ACC00600,ACC00596,1196.89,UPI,transfer,0,,normal
TXN003563,2026-06-22 13:53:14,ACC00116,ACC00642,2261.35,RTGS,transfer,0,,normal
TXN003564,2026-06-22 14:00:03,ACC00659,ACC00231,4164.73,IMPS,transfer,0,,normal
TXN003565,2026-06-22 14:08:39,ACC00687,ACC00007,12709.71,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003566,2026-06-22 14:09:34,ACC00370,ACC00398,10594.19,UPI,transfer,0,,normal
TXN003567,2026-06-22 14:13:47,ACC00654,ACC00384,1328.7,IMPS,transfer,0,,normal
TXN003568,2026-06-22 14:14:39,ACC00109,ACC00429,2321.16,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003569,2026-06-22 14:15:13,ACC00543,ACC00093,1678.22,NEFT,transfer,0,,normal
TXN003570,2026-06-22 14:18:00,ACC00256,ACC00097,5638.83,IMPS,transfer,0,,normal
TXN003571,2026-06-22 14:26:09,ACC00453,ACC00388,11499.64,UPI,transfer,0,,normal
TXN003572,2026-06-22 14:30:55,ACC00387,ACC00172,6087.92,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003573,2026-06-22 14:46:39,ACC00117,ACC00678,4455.13,RTGS,transfer,0,,normal
TXN003574,2026-06-22 14:47:50,ACC00045,ACC00034,5738.78,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003575,2026-06-22 15:04:02,ACC00609,ACC00130,2004.5,NEFT,transfer,0,,normal
TXN003576,2026-06-22 15:13:44,ACC00380,ACC00583,51469.44,IMPS,transfer,0,,normal
TXN003577,2026-06-22 15:27:31,ACC00422,ACC00564,927.59,RTGS,transfer,0,,normal
TXN003578,2026-06-22 15:42:32,ACC00005,ACC00058,8086.26,UPI,transfer,0,,normal
TXN003579,2026-06-22 15:47:56,ACC00037,ACC00481,2511.84,UPI,transfer,0,,normal
TXN003580,2026-06-22 15:50:58,ACC00204,ACC00077,1704.51,IMPS,transfer,0,,normal
TXN003581,2026-06-22 15:56:33,ACC00659,ACC00259,6074.05,NEFT,transfer,0,,normal
TXN003582,2026-06-22 16:01:32,ACC00582,ACC00535,1577.79,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003583,2026-06-22 16:33:48,ACC00379,ACC00589,1407.4,UPI,transfer,0,,normal
TXN003584,2026-06-22 16:43:41,ACC00681,ACC00139,3235.7,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003585,2026-06-22 16:48:00,ACC00173,ACC00611,2261.93,NEFT,transfer,0,,normal
TXN003586,2026-06-22 16:52:26,ACC00463,ACC00316,1678.5,UPI,transfer,0,,normal
TXN003587,2026-06-22 16:53:52,ACC00553,ACC00586,1630.25,IMPS,transfer,0,,normal
TXN003588,2026-06-22 17:10:29,ACC00284,ACC00321,5565.0,NEFT,transfer,0,,normal
TXN003589,2026-06-22 17:18:21,ACC00414,ACC00419,1006.25,UPI,transfer,0,,normal
TXN003590,2026-06-22 17:19:17,ACC00463,ACC00084,538.29,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003591,2026-06-22 17:22:17,ACC00348,ACC00477,19613.38,UPI,transfer,0,,normal
TXN003592,2026-06-22 17:24:07,ACC00383,ACC00007,1427.7,NEFT,transfer,0,,normal
TXN003593,2026-06-22 17:38:25,ACC00681,ACC00471,9131.29,RTGS,transfer,0,,normal
TXN003594,2026-06-22 17:40:35,ACC00680,ACC00487,425.87,IMPS,transfer,0,,normal
TXN003595,2026-06-22 18:00:06,ACC00300,ACC00506,10659.72,UPI,transfer,0,,normal
TXN003596,2026-06-22 18:05:46,ACC00521,ACC00596,9785.3,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003597,2026-06-22 18:09:06,ACC00197,ACC00687,926971.84,RTGS,transfer,1,LAYER010,cyclic_layering
TXN003598,2026-06-22 18:10:36,ACC00494,ACC00692,4484.14,IMPS,transfer,0,,normal
TXN003599,2026-06-22 18:20:56,ACC00638,ACC00489,1175.08,NEFT,transfer,0,,normal
TXN003600,2026-06-22 18:23:02,ACC00429,ACC00057,11835.74,IMPS,transfer,0,,normal
TXN003601,2026-06-22 18:27:54,ACC00226,ACC00670,6369.09,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003602,2026-06-22 18:32:01,ACC00074,ACC00388,2697.98,IMPS,transfer,0,,normal
TXN003603,2026-06-22 18:36:57,ACC00294,ACC00302,1131.73,NEFT,transfer,0,,normal
TXN003604,2026-06-22 18:44:43,ACC00310,ACC00556,3246.5,RTGS,transfer,0,,normal
TXN003605,2026-06-22 18:49:44,ACC00393,ACC00527,935688.1,RTGS,transfer,1,LAYER002,cyclic_layering
TXN003606,2026-06-22 18:50:59,ACC00698,ACC00651,6930.68,CASH_DEPOSIT,cash_deposit,0,,normal
TXN003607,2026-06-22 18:58:06,ACC00179,ACC00526,529.91,NEFT,transfer,0,,normal
TXN003608,2026-06-22 19:07:36,ACC00533,ACC00505,1965.83,IMPS,transfer,0,,normal
TXN003609,2026-06-22 19:15:09,ACC00144,ACC00148,8243.38,IMPS,transfer,0,,normal
